transaction_id,category_key,amount,gst_rate,itc_eligible,claimed_itc,itc_claimed_but_blocked,late_filing_days,has_valid_gstin,is_round_number_amount,tax_amount,estimated_penalty_exposure,risk_level
RISK001828,food_catering,141919.2,5,Blocked,True,True,94,True,False,7095.96,15028.94,High
RISK001829,works_contract,15962.14,18,Blocked,True,True,0,True,False,2873.19,10000.0,Medium
RISK001830,rent,87801.45,18,Eligible,False,False,0,True,False,15804.26,0.0,Low
RISK001831,sales_revenue,105155.52,18,Not Applicable,True,False,54,True,False,18927.99,3204.05,Medium
RISK001832,motor_vehicle,199150.99,28,Blocked,False,False,35,True,False,55762.28,2712.47,Medium
RISK001833,bank_charges,112980.17,18,Eligible,True,False,0,True,False,20336.43,0.0,Low
RISK001834,works_contract,74565.03,18,Blocked,True,True,0,True,False,13421.71,10000.0,Medium
RISK001835,works_contract,144165.99,18,Blocked,False,False,0,True,False,25949.88,0.0,Low
RISK001836,purchase_goods,64000,18,Eligible,True,False,0,False,True,11520.0,500.0,Low
RISK001837,works_contract,38000,18,Blocked,True,True,0,True,True,6840.0,10000.0,Medium
RISK001838,food_catering,119093.66,5,Blocked,True,True,114,True,False,5954.68,16034.77,High
RISK001839,rent,55278.83,18,Eligible,False,False,75,True,False,9950.19,4118.02,Medium
RISK001840,sales_revenue,81000,18,Not Applicable,True,False,0,True,True,14580.0,0.0,Low
RISK001841,input_services,21043.77,18,Eligible,True,False,0,True,False,3787.88,0.0,Low
RISK001842,club_membership,117669.75,18,Blocked,False,False,0,True,False,21180.56,0.0,Low
RISK001843,utilities,193348.45,18,Eligible,False,False,117,True,False,34802.72,7858.07,Medium
RISK001844,sales_revenue,46750.29,18,Not Applicable,True,False,79,True,False,8415.05,4277.84,Medium
RISK001845,exempt_non_gst,549.25,exempt,Not Applicable,True,False,18,True,False,0.0,900.0,Low
RISK001846,employee_insurance,94601.97,18,Blocked,True,True,31,True,False,17028.35,11810.32,Medium
RISK001847,motor_vehicle,141395.8,28,Blocked,True,True,41,True,False,39590.82,12850.49,Medium
RISK001848,exempt_non_gst,43172.92,exempt,Not Applicable,True,False,36,True,False,0.0,1800.0,Low
RISK001849,club_membership,88608.54,18,Blocked,True,True,0,True,False,15949.54,10000.0,Medium
RISK001850,employee_insurance,69962.01,18,Blocked,True,True,0,True,False,12593.16,10000.0,Medium
RISK001851,works_contract,85103.55,18,Blocked,True,True,118,False,False,15318.64,17291.42,High
RISK001852,input_services,186671.89,18,Eligible,False,False,0,True,False,33600.94,0.0,Low
RISK001853,employee_travel,62422.94,5,Blocked,True,True,0,True,False,3121.15,10000.0,Medium
RISK001854,employee_travel,54969.05,5,Blocked,True,True,51,True,False,2748.45,12619.13,Medium
RISK001855,utilities,55197.68,18,Eligible,True,False,4,True,False,9935.58,219.6,Low
RISK001856,employee_travel,126631.9,5,Blocked,True,True,0,True,False,6331.6,10000.0,Medium
RISK001857,sales_revenue,21225.51,18,Not Applicable,True,False,92,True,False,3820.59,4773.34,Medium
RISK001858,exempt_non_gst,170263.15,exempt,Not Applicable,True,False,16,True,False,0.0,800.0,Low
RISK001859,purchase_goods,63190.19,18,Eligible,False,False,0,True,False,11374.23,0.0,Low
RISK001860,works_contract,3826.55,18,Blocked,False,False,41,False,False,688.78,2563.93,Medium
RISK001861,employee_travel,144566.04,5,Blocked,True,True,0,True,False,7228.3,10000.0,Medium
RISK001862,employee_insurance,134093.41,18,Blocked,True,True,65,True,False,24136.81,14023.7,Medium
RISK001863,input_services,88958.07,18,Eligible,True,False,0,True,False,16012.45,0.0,Low
RISK001864,works_contract,168503.74,18,Blocked,False,False,0,True,False,30330.67,0.0,Low
RISK001865,food_catering,113850.57,5,Blocked,True,True,60,True,False,5692.53,13168.44,Medium
RISK001866,input_services,146045.3,18,Eligible,True,False,3,True,False,26288.15,188.89,Low
RISK001867,rent,127770.15,18,Eligible,True,False,32,True,False,22998.63,1962.94,Low
RISK001868,exempt_non_gst,38621.67,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK001869,input_services,56153.2,18,Eligible,True,False,0,True,False,10107.58,0.0,Low
RISK001870,rent,35833.86,18,Eligible,True,False,34,True,False,6450.09,1808.15,Low
RISK001871,bank_charges,70097.41,18,Eligible,True,False,0,True,False,12617.53,0.0,Low
RISK001872,purchase_goods,189958.19,18,Eligible,True,False,0,True,False,34192.47,0.0,Low
RISK001873,motor_vehicle,69710.85,28,Blocked,False,False,27,True,False,19519.04,1609.9,Low
RISK001874,club_membership,166056.61,18,Blocked,False,False,0,True,False,29890.19,0.0,Low
RISK001875,food_catering,52538.76,5,Blocked,False,False,0,True,False,2626.94,0.0,Low
RISK001876,food_catering,118000,5,Blocked,True,True,0,True,True,5900.0,10000.0,Medium
RISK001877,works_contract,21370.29,18,Blocked,True,True,21,True,False,3846.65,11089.84,Medium
RISK001878,employee_insurance,180644.48,18,Blocked,True,True,0,True,False,32516.01,10000.0,Medium
RISK001879,sales_revenue,4839.12,18,Not Applicable,False,False,0,True,False,871.04,0.0,Low
RISK001880,motor_vehicle,94977.63,28,Blocked,True,True,77,True,False,26593.74,14859.83,Medium
RISK001881,utilities,8505.73,18,Eligible,False,False,0,False,False,1531.03,500.0,Low
RISK001882,capital_goods,84486.7,18,Eligible,False,False,52,True,False,15207.61,2989.98,Medium
RISK001883,input_services,184509.54,18,Eligible,False,False,68,True,False,33211.72,4513.73,Medium
RISK001884,sales_revenue,28340.07,18,Not Applicable,True,False,7,False,False,5101.21,867.61,Low
RISK001885,sales_revenue,28721.46,18,Not Applicable,True,False,0,True,False,5169.86,0.0,Low
RISK001886,rent,176649.47,18,Eligible,True,False,0,True,False,31796.9,0.0,Low
RISK001887,capital_goods,144964.81,18,Eligible,True,False,100,True,False,26093.67,6286.81,Medium
RISK001888,bank_charges,20432.74,18,Eligible,True,False,0,True,False,3677.89,0.0,Low
RISK001889,motor_vehicle,166353.72,28,Blocked,False,False,13,True,False,46579.04,948.62,Low
RISK001890,input_services,80276.77,18,Eligible,True,False,0,True,False,14449.82,0.0,Low
RISK001891,employee_travel,79073.15,5,Blocked,True,True,0,True,False,3953.66,10000.0,Medium
RISK001892,rent,177174.83,18,Eligible,True,False,0,True,False,31891.47,0.0,Low
RISK001893,purchase_goods,122308.02,18,Eligible,False,False,83,True,False,22015.44,5051.13,Medium
RISK001894,purchase_goods,42640.85,18,Eligible,True,False,0,True,False,7675.35,0.0,Low
RISK001895,utilities,62562.87,18,Eligible,True,False,0,True,False,11261.32,0.0,Low
RISK001896,input_services,33126.8,18,Eligible,True,False,60,True,False,5962.82,3176.43,Medium
RISK001897,works_contract,20730.32,18,Blocked,False,False,2,True,False,3731.46,103.68,Low
RISK001898,club_membership,77106.06,18,Blocked,True,True,0,False,False,13879.09,10500.0,Medium
RISK001899,sales_revenue,11375.0,18,Not Applicable,True,False,15,True,False,2047.5,765.15,Low
RISK001900,food_catering,100661.29,5,Blocked,False,False,109,True,False,5033.06,5720.54,Medium
RISK001901,sales_revenue,36178.49,18,Not Applicable,True,False,112,True,False,6512.13,5959.68,Medium
RISK001902,bank_charges,189666.14,18,Eligible,False,False,0,True,False,34139.91,0.0,Low
RISK001903,exempt_non_gst,91270.38,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001904,bank_charges,10489.67,18,Eligible,True,False,0,True,False,1888.14,0.0,Low
RISK001905,sales_revenue,164000,18,Not Applicable,True,False,0,True,True,29520.0,0.0,Low
RISK001906,bank_charges,59887.83,18,Eligible,True,False,0,True,False,10779.81,0.0,Low
RISK001907,motor_vehicle,50101.03,28,Blocked,True,True,0,True,False,14028.29,10000.0,Medium
RISK001908,motor_vehicle,178596.98,28,Blocked,True,True,0,True,False,50007.15,10000.0,Medium
RISK001909,exempt_non_gst,186487.13,exempt,Not Applicable,False,False,6,True,False,0.0,300.0,Low
RISK001910,input_services,122066.02,18,Eligible,False,False,13,True,False,21971.88,790.86,Low
RISK001911,capital_goods,67885.66,18,Eligible,True,False,0,True,False,12219.42,0.0,Low
RISK001912,works_contract,51743.17,18,Blocked,True,True,108,False,False,9313.77,16396.05,High
RISK001913,sales_revenue,38732.91,18,Not Applicable,True,False,0,True,False,6971.92,0.0,Low
RISK001914,rent,139004.3,18,Eligible,True,False,28,True,False,25020.77,1745.49,Low
RISK001915,works_contract,137928.23,18,Blocked,True,True,0,True,False,24827.08,10000.0,Medium
RISK001916,input_services,135802.55,18,Eligible,True,False,0,True,False,24444.46,0.0,Low
RISK001917,input_services,55316.35,18,Eligible,True,False,82,True,False,9956.94,4502.64,Medium
RISK001918,purchase_goods,141947.2,18,Eligible,True,False,94,True,False,25550.5,5884.42,Medium
RISK001919,employee_travel,84442.57,5,Blocked,True,True,0,True,False,4222.13,10000.0,Medium
RISK001920,bank_charges,68448.9,18,Eligible,True,False,0,True,False,12320.8,0.0,Low
RISK001921,rent,106681.95,18,Eligible,True,False,0,True,False,19202.75,0.0,Low
RISK001922,employee_travel,193560.86,5,Blocked,True,True,45,True,False,9678.04,12464.77,Medium
RISK001923,club_membership,74000,18,Blocked,True,True,0,True,True,13320.0,10000.0,Medium
RISK001924,employee_travel,117000,5,Blocked,True,True,54,False,True,5850.0,13355.79,Medium
RISK001925,utilities,111509.68,18,Eligible,True,False,0,False,False,20071.74,500.0,Low
RISK001926,employee_travel,189789.41,5,Blocked,True,True,0,True,False,9489.47,10000.0,Medium
RISK001927,utilities,36135.18,18,Eligible,True,False,95,False,False,6504.33,5554.72,Medium
RISK001928,bank_charges,150380.54,18,Eligible,True,False,41,True,False,27068.5,2597.3,Medium
RISK001929,employee_insurance,177009.19,18,Blocked,False,False,41,True,False,31861.65,2694.22,Medium
RISK001930,rent,171881.79,18,Eligible,True,False,0,True,False,30938.72,0.0,Low
RISK001931,exempt_non_gst,35936.51,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001932,input_services,136828.68,18,Eligible,True,False,54,False,False,24629.16,3855.88,Medium
RISK001933,employee_insurance,6293.68,18,Blocked,True,True,65,False,False,1132.86,13786.31,Medium
RISK001934,works_contract,82050.67,18,Blocked,True,True,22,True,False,14769.12,11260.23,Medium
RISK001935,capital_goods,190393.29,18,Eligible,True,False,102,True,False,34270.79,6823.87,Medium
RISK001936,exempt_non_gst,39009.8,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK001937,food_catering,187459.61,5,Blocked,False,False,0,True,False,9372.98,0.0,Low
RISK001938,rent,115731.65,18,Eligible,True,False,57,False,False,20831.7,3935.57,Medium
RISK001939,food_catering,100292.88,5,Blocked,True,True,43,True,False,5014.64,12256.34,Medium
RISK001940,rent,92711.34,18,Eligible,False,False,0,True,False,16688.04,0.0,Low
RISK001941,exempt_non_gst,104193.62,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001942,works_contract,107699.62,18,Blocked,False,False,69,True,False,19385.93,4109.65,Medium
RISK001943,exempt_non_gst,145343.33,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001944,bank_charges,80186.17,18,Eligible,False,False,57,True,False,14433.51,3255.72,Medium
RISK001945,input_services,169490.54,18,Eligible,False,False,102,True,False,30508.3,6634.61,Medium
RISK001946,motor_vehicle,131479.13,28,Blocked,True,True,0,True,False,36814.16,10000.0,Medium
RISK001947,bank_charges,128586.1,18,Eligible,True,False,63,True,False,23145.5,3869.1,Medium
RISK001948,bank_charges,59410.77,18,Eligible,True,False,90,True,False,10693.94,4974.64,Medium
RISK001949,purchase_goods,152383.89,18,Eligible,True,False,0,True,False,27429.1,0.0,Low
RISK001950,bank_charges,142903.72,18,Eligible,True,False,73,True,False,25722.67,4576.02,Medium
RISK001951,food_catering,134819.1,5,Blocked,True,True,17,True,False,6740.95,10906.51,Medium
RISK001952,motor_vehicle,51832.5,28,Blocked,True,True,75,True,False,14513.1,14286.79,Medium
RISK001953,utilities,73150.28,18,Eligible,True,False,67,True,False,13167.05,3785.05,Medium
RISK001954,input_services,194494.46,18,Eligible,True,False,65,True,False,35009.0,4372.21,Medium
RISK001955,exempt_non_gst,185253.42,exempt,Not Applicable,True,False,62,True,False,0.0,3100.0,Medium
RISK001956,purchase_goods,133914.59,18,Eligible,True,False,0,True,False,24104.63,0.0,Low
RISK001957,employee_travel,155713.86,5,Blocked,False,False,46,True,False,7785.69,2476.62,Medium
RISK001958,employee_insurance,181307.25,18,Blocked,False,False,101,True,False,32635.31,6675.51,Medium
RISK001959,works_contract,40904.73,18,Blocked,True,True,0,True,False,7362.85,10000.0,Medium
RISK001960,capital_goods,54658.98,18,Eligible,False,False,69,True,False,9838.62,3784.78,Medium
RISK001961,purchase_goods,89603.25,18,Eligible,True,False,0,True,False,16128.58,0.0,Low
RISK001962,employee_insurance,171575.76,18,Blocked,True,True,23,True,False,30883.64,11500.3,Medium
RISK001963,club_membership,55856.57,18,Blocked,False,False,118,True,False,10054.18,6485.07,Medium
RISK001964,club_membership,60900.79,18,Blocked,True,True,0,True,False,10962.14,10000.0,Medium
RISK001965,capital_goods,107618.26,18,Eligible,False,False,0,True,False,19371.29,0.0,Low
RISK001966,capital_goods,88658.67,18,Eligible,True,False,0,True,False,15958.56,0.0,Low
RISK001967,utilities,114081.19,18,Eligible,True,False,15,True,False,20534.61,901.9,Low
RISK001968,employee_insurance,39362.35,18,Blocked,False,False,59,False,False,7085.22,3656.15,Medium
RISK001969,motor_vehicle,120470.15,28,Blocked,True,True,0,True,False,33731.64,10000.0,Medium
RISK001970,employee_insurance,60277.63,18,Blocked,False,False,0,True,False,10849.97,0.0,Low
RISK001971,utilities,125371.38,18,Eligible,True,False,24,True,False,22566.85,1467.09,Low
RISK001972,club_membership,94366.01,18,Blocked,True,True,0,True,False,16985.88,10000.0,Medium
RISK001973,exempt_non_gst,88918.07,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001974,sales_revenue,46744.66,18,Not Applicable,True,False,0,True,False,8414.04,0.0,Low
RISK001975,employee_insurance,60362.25,18,Blocked,True,True,20,True,False,10865.2,11107.16,Medium
RISK001976,motor_vehicle,157269.32,28,Blocked,False,False,21,True,False,44035.41,1506.04,Low
RISK001977,food_catering,130871.38,5,Blocked,False,False,35,True,False,6543.57,1862.94,Low
RISK001978,exempt_non_gst,166970.59,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001979,bank_charges,90216.72,18,Eligible,True,False,0,True,False,16239.01,0.0,Low
RISK001980,motor_vehicle,11533.83,28,Blocked,True,True,18,False,False,3229.47,11428.67,Medium
RISK001981,purchase_goods,163797.35,18,Eligible,True,False,33,True,False,29483.52,2129.81,Medium
RISK001982,bank_charges,85785.92,18,Eligible,True,False,95,True,False,15441.47,5473.42,Medium
RISK001983,club_membership,88300.58,18,Blocked,True,True,0,True,False,15894.1,10000.0,Medium
RISK001984,works_contract,118791.58,18,Blocked,False,False,100,True,False,21382.48,6054.48,Medium
RISK001985,works_contract,98000,18,Blocked,True,True,49,True,True,17640.0,12876.26,Medium
RISK001986,bank_charges,55571.22,18,Eligible,True,False,15,True,False,10002.82,823.99,Low
RISK001987,capital_goods,65246.83,18,Eligible,False,False,0,True,False,11744.43,0.0,Low
RISK001988,utilities,115030.58,18,Eligible,True,False,0,True,False,20705.5,0.0,Low
RISK001989,employee_insurance,52513.47,18,Blocked,True,True,0,True,False,9452.42,10000.0,Medium
RISK001990,capital_goods,174209.7,18,Eligible,True,False,110,True,False,31357.75,7201.05,Medium
RISK001991,works_contract,176974.75,18,Blocked,True,True,0,True,False,31855.46,10000.0,Medium
RISK001992,employee_insurance,194302.01,18,Blocked,True,True,120,True,False,34974.36,18069.72,High
RISK001993,motor_vehicle,85752.52,28,Blocked,False,False,107,True,False,24010.71,6616.98,Medium
RISK001994,club_membership,75008.13,18,Blocked,True,True,65,True,False,13501.46,13682.79,Medium
RISK001995,club_membership,98655.89,18,Blocked,True,True,95,True,False,17758.06,15581.95,High
RISK001996,club_membership,156227.35,18,Blocked,True,True,109,True,False,28120.92,16961.6,High
RISK001997,food_catering,122201.28,5,Blocked,False,False,99,True,False,6110.06,5248.3,Medium
RISK001998,food_catering,90532.07,5,Blocked,False,False,84,True,False,4526.6,4387.51,Medium
RISK001999,employee_travel,68292.04,5,Blocked,True,True,105,False,False,3414.6,15926.81,High
RISK002000,motor_vehicle,115160.2,28,Blocked,True,True,3,True,False,32244.86,10197.7,Medium
RISK002001,input_services,52141.16,18,Eligible,True,False,42,True,False,9385.41,2294.39,Medium
RISK002002,rent,154100.6,18,Eligible,True,False,0,False,False,27738.11,500.0,Low
RISK002003,input_services,38175.05,18,Eligible,True,False,0,True,False,6871.51,0.0,Low
RISK002004,exempt_non_gst,8370.79,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002005,rent,131804.33,18,Eligible,True,False,0,False,False,23724.78,500.0,Low
RISK002006,rent,154582.89,18,Eligible,True,False,57,True,False,27824.92,3632.15,Medium
RISK002007,purchase_goods,89068.52,18,Eligible,False,False,49,True,False,16032.33,2837.41,Medium
RISK002008,rent,41523.64,18,Eligible,True,False,12,False,False,7474.26,1144.23,Low
RISK002009,employee_travel,145041.41,5,Blocked,True,True,16,False,False,7252.07,11357.22,Medium
RISK002010,bank_charges,150061.68,18,Eligible,True,False,0,False,False,27011.1,500.0,Low
RISK002011,bank_charges,95856.8,18,Eligible,True,False,3,True,False,17254.22,175.53,Low
RISK002012,motor_vehicle,192000,28,Blocked,True,True,0,True,True,53760.0,10000.0,Medium
RISK002013,exempt_non_gst,130574.37,exempt,Not Applicable,True,False,84,True,False,0.0,4200.0,Medium
RISK002014,food_catering,3662.08,5,Blocked,False,False,115,True,False,183.1,5760.38,Medium
RISK002015,rent,35883.0,18,Eligible,True,False,0,True,False,6458.94,0.0,Low
RISK002016,purchase_goods,12705.7,18,Eligible,False,False,85,True,False,2287.03,4345.87,Medium
RISK002017,exempt_non_gst,31917.8,exempt,Not Applicable,True,False,20,True,False,0.0,1000.0,Low
RISK002018,input_services,73331.07,18,Eligible,False,False,4,True,False,13199.59,226.04,Low
RISK002019,employee_insurance,74950.23,18,Blocked,False,False,4,True,False,13491.04,226.61,Low
RISK002020,food_catering,7327.44,5,Blocked,False,False,6,True,False,366.37,301.08,Low
