transaction_id,date,description_raw,description_clean,amount,gst_rate,cgst_amount,sgst_amount,igst_amount,vendor_name,vendor_gstin,document_type,category,category_key,itc_eligible,itc_blocked_reason,source
TXN001471,2024-04-09,Buch-Barad  - staff lunch catering,Buch-Barad - staff lunch catering,15220.3,5,380.5,380.5,0.0,Buch-Barad,33EHDHO7361M7Z9,receipt,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000591,2025-11-17,legal consultation charges - sagar-sule,legal consultation charges - Sagar-Sule,50839.9,18,4575.59,4575.59,0.0,Sagar-Sule,23GWZTD3077K3Z6,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002730,2024-10-06,"Rattan, Bansal and Johal - municipal tax payment","Rattan, Bansal and Johal - municipal tax payment",43484.73,exempt,0.0,0.0,0.0,"Rattan, Bansal and Johal",29WGKTX5395R3ZN,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN001917,2026-04-01,Employee home travel concession booking booking - Amble-Tara,Employee home travel concession booking booking - Amble-Tara,73237.75,5,1830.94,1830.94,0.0,Amble-Tara,,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000603,2026-05-21,tara-morar - shop rent pmt,Tara-Morar - Shop Rent Payment,63083.17,18,0.0,0.0,11354.97,Tara-Morar,07TUOIQ3758X2ZG,receipt,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000794,2024-06-28,Lease rental to Mahajan Group for office unit,Lease rental to Mahajan Group for office unit,15572.54,18,0.0,0.0,2803.06,Mahajan Group,36LXYUS1040J6ZW,invoice,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN002083,2025-08-23,"staff life insurance premium premium pmt - Bajwa, Sha and Sheth","staff life insurance premium premium payment - Bajwa, Sha and Sheth",92483.76,18,8323.54,8323.54,0.0,"Bajwa, Sha and Sheth",,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000001,2024-03-06,"pmt to choudhury, bakshi and maharaj for packaging material","Payment to Choudhury, Bakshi and Maharaj for packaging material",111229.83,18,10010.68,10010.68,0.0,"Choudhury, Bakshi and Maharaj",,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002301,2025-04-26,Loke-Mangat - flooring and fixtures work,Loke-Mangat - flooring and fixtures work,341083.8,18,0.0,0.0,61395.08,Loke-Mangat,23CKWNM2839P9ZG,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002440,2026-04-07,Sale invoice to Ramaswamy Inc,Sale invoice to Ramaswamy Inc,294668.11,18,0.0,0.0,53040.26,Ramaswamy Inc,,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002677,2024-07-08,MUNICIPAL TAX PAYMNT PAYMENT,municipal tax payment payment,8127.04,exempt,0.0,0.0,0.0,"Bir, Hari and Date",32FJLMA8479V1ZZ,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN002460,2024-08-01,SALE INVOICE TO SAXENA GROUP,Sale invoice to Saxena Group,245895.67,18,22130.61,22130.61,0.0,Saxena Group,32KMDQD5750X3ZV,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000362,2025-03-12,Purchase of generator set - Chaudhary-Pillai,Purchase of generator set - Chaudhary-Pillai,528198.71,18,47537.89,47537.89,0.0,Chaudhary-Pillai,09RIKGN6586Q3Z5,receipt,Capital Goods,capital_goods,Eligible,,synthetic
TXN002168,2024-07-01,"konda, balakrishnan and dar - employee group health insurance","Konda, Balakrishnan and Dar - employee group health insurance",11307.77,18,1017.7,1017.7,0.0,"Konda, Balakrishnan and Dar",19PDJND7806U7Z1,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000454,2025-09-10,SOFTWARE SUBSCRIPTION CHARGES - MUKHERJEE GROUP,software subscription charges - Mukherjee Group,35122.17,18,3160.99,3160.99,0.0,Mukherjee Group,27DCSJS9098F7ZQ,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN001314,2025-08-28,"Merchant, Jani and Bali - fuel purch","Merchant, Jani and Bali - fuel purchase",30990.28,28,4338.64,4338.64,0.0,"Merchant, Jani and Bali",,bank_statement_line,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN001532,2026-05-04,"Catering payment - Mutti, Sur and Mital","Catering payment - Mutti, Sur and Mital",4998.67,5,0.0,0.0,249.93,"Mutti, Sur and Mital",,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001126,2025-06-13,Rama PLC - Bank chgs,Rama PLC - Bank Charges,2507.09,18,225.64,225.64,0.0,Rama PLC,36KUCQK9796T1Z6,receipt,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000646,2024-01-25,"Lease rental to Mahal, Mani and Dara for office unit","Lease rental to Mahal, Mani and Dara for office unit",88111.97,18,7930.07,7930.07,0.0,"Mahal, Mani and Dara",09AYIIF2776L8Z3,receipt,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000935,2025-09-17,Gala Group - telephone/mobile plan bill payment,Gala Group - telephone/mobile plan bill payment,4338.54,18,390.47,390.47,0.0,Gala Group,33DOTNW3790V7ZQ,receipt,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN002599,2025-09-21,"sale invoice to ray, bhatti and sule","Sale invoice to Ray, Bhatti and Sule",369585.56,18,33262.7,33262.7,0.0,"Ray, Bhatti and Sule",,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001965,2026-11-17,Employee home travel concession booking booking - Mander LLC,Employee home travel concession booking booking - Mander LLC,62914.67,5,1572.87,1572.87,0.0,Mander LLC,19WZKCJ9273R1ZY,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000833,2025-10-02,dube-sampath - electricity bill payment,Dube-Sampath - electricity bill payment,11261.87,18,1013.57,1013.57,0.0,Dube-Sampath,29RMULX6069A3ZW,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN001221,2026-08-15,vehicle car servicing - peri ltd,Vehicle car servicing - Peri Ltd,28818.04,28,4034.53,4034.53,0.0,Peri Ltd,19HFPHO0327G2ZU,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN002093,2024-07-29,bhavsar plc - staff life insurance premium,Bhavsar PLC - staff life insurance premium,18107.71,18,1629.69,1629.69,0.0,Bhavsar PLC,,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001649,2025-08-31,"GYM MEMBERSHIP - LATA, WADHWA AND BARIA","gym membership - Lata, Wadhwa and Baria",28780.04,18,0.0,0.0,5180.41,"Lata, Wadhwa and Baria",24UKUHW4589K7ZA,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001870,2024-08-07,Employee home travel concession booking booking - Kapur and Sons,Employee home travel concession booking booking - Kapur and Sons,4696.38,5,117.41,117.41,0.0,Kapur and Sons,24HPFRC7905P5ZV,invoice,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001255,2025-09-11,"vehicle vehicle insurance premium - bhargava, dutta and chawla","Vehicle vehicle insurance premium - Bhargava, Dutta and Chawla",16360.08,28,2290.41,2290.41,0.0,"Bhargava, Dutta and Chawla",,bank_statement_line,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN000916,2025-04-04,"TELEPHONE/MOBILE  PLAN CHARGES - SHARAF, BABU AND DASH","telephone/mobile plan charges - Sharaf, Babu and Dash",5642.3,18,0.0,0.0,1015.61,"Sharaf, Babu and Dash",29ULJBX6128W9Z9,receipt,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN001220,2026-05-16,Vehicle vehicle registration fee - Thaman and Sons,Vehicle vehicle registration fee - Thaman and Sons,43252.79,28,6055.39,6055.39,0.0,Thaman and Sons,09AFUBN0310O4ZF,receipt,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN000383,2024-06-16,Ratti-Sandhu - Capital Asset Purchase - commercial printer,Ratti-Sandhu - Capital Asset Purchase - commercial printer,119676.0,18,0.0,0.0,21541.68,Ratti-Sandhu,36LOOXN5447I6ZQ,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN002423,2024-08-23,Loyal-Sampath  - Sales inv,Loyal-Sampath - Sales Invoice,157758.92,18,14198.31,14198.31,0.0,Loyal-Sampath,,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001352,2026-08-19,VEHICLE VEHICLE INSURANCE PREMIUM - SHARAF LTD,Vehicle vehicle insurance premium - Sharaf Ltd,926.7,28,0.0,0.0,259.48,Sharaf Ltd,29BDWDH2260X8Z2,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN002068,2024-12-17,staff life insurance premium premium payment - Sabharwal PLC,staff life insurance premium premium payment - Sabharwal PLC,44765.63,18,4028.91,4028.91,0.0,Sabharwal PLC,19DFNFG2848U1Z3,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000633,2026-03-07,Monthly  rent - Choudhary and Sons,Monthly rent - Choudhary and Sons,46117.89,18,4150.61,4150.61,0.0,Choudhary and Sons,23PZIFA3027O7ZV,receipt,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000444,2024-05-18,PALLA LLC - SOFTWARE SUBSCRIPTION SRVCS INVOICE,Palla LLC - software subscription services invoice,59441.35,18,0.0,0.0,10699.44,Palla LLC,19YPZSR9636W6Z4,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN001407,2024-06-06,Catering payment - Lalla LLC,Catering payment - Lalla LLC,1955.86,5,0.0,0.0,97.79,Lalla LLC,36WSQXB5961G1Z5,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002219,2024-01-25,Varkey and Sons - flooring and fixtures work,Varkey and Sons - flooring and fixtures work,965275.76,18,86874.82,86874.82,0.0,Varkey and Sons,33MSEFQ2429D5ZJ,receipt,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000286,2025-06-02,CNC lathe installation invoice from Dube Group,CNC lathe installation invoice from Dube Group,461083.43,18,41497.51,41497.51,0.0,Dube Group,33WESKI7461E4ZA,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001810,2024-10-08,"home travel concession booking - Tank, Tailor and Gole","home travel concession booking - Tank, Tailor and Gole",52356.96,5,1308.92,1308.92,0.0,"Tank, Tailor and Gole",,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002482,2025-04-04,Swamy Inc - Sales invc,Swamy Inc - Sales Invoice,254952.64,18,22945.74,22945.74,0.0,Swamy Inc,36JSLJZ5563Q8ZH,receipt,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002553,2025-01-05,"PINGLE, DANI AND REGE - SALES INV","Pingle, Dani and Rege - Sales Invoice",498716.16,18,0.0,0.0,89768.91,"Pingle, Dani and Rege",24CFHWU5743U7ZV,receipt,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001055,2026-12-28,"Parmer, Bala and Pandey - Bank Charges","Parmer, Bala and Pandey - Bank Charges",1749.65,18,157.47,157.47,0.0,"Parmer, Bala and Pandey",,bank_statement_line,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000377,2026-07-26,Vora-Comar - Capital Asset purchse - CNC lathe,Vora-Comar - Capital Asset Purchase - CNC lathe,532787.19,18,0.0,0.0,95901.69,Vora-Comar,07DFAGS4990L9Z5,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001729,2024-05-19,Doshi LLC - Membership Fee,Doshi LLC - Membership Fee,3984.73,18,358.62,358.62,0.0,Doshi LLC,23WBYMN3145M7ZG,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002159,2026-06-24,Sachdeva-Gill - staff life insurance premium,Sachdeva-Gill - staff life insurance premium,17313.82,18,1558.24,1558.24,0.0,Sachdeva-Gill,36EHGIH0340O6ZN,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002089,2024-11-01,"employee group health insurance premium payment - Nayak, Bhakta and Varma","employee group health insurance premium payment - Nayak, Bhakta and Varma",71984.62,18,6478.61,6478.61,0.0,"Nayak, Bhakta and Varma",,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002784,2026-05-27,EMPLOYEE PF CONTRIBUTION PAYMENT,employee PF contribution payment,19651.4,exempt,0.0,0.0,0.0,Sridhar-Biswas,,bank_statement_line,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000674,2026-12-11,"Narang, Chadha and Rattan - Shop Rent paymnt","Narang, Chadha and Rattan - Shop Rent Payment",48127.1,18,0.0,0.0,8662.88,"Narang, Chadha and Rattan",36EVXND6717Q3Z7,invoice,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN001973,2024-12-09,"home travel concession booking - Naik, Kurian and Edwin","home travel concession booking - Naik, Kurian and Edwin",4587.94,5,114.7,114.7,0.0,"Naik, Kurian and Edwin",32GZSAW9265D3ZN,invoice,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002182,2025-08-25,Patil-Char - staff life insurance premium,Patil-Char - staff life insurance premium,88204.99,18,7938.45,7938.45,0.0,Patil-Char,09LLPXU8587R8Z3,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000858,2024-04-21,"ELECTRICITY CHARGES - SANKARAN, RANDHAWA AND BALAKRISHNAN","electricity charges - Sankaran, Randhawa and Balakrishnan",6114.22,18,550.28,550.28,0.0,"Sankaran, Randhawa and Balakrishnan",07VIZWB0562J2ZU,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN000627,2025-01-01,Badal-Pillay - Shop Rent paymnt,Badal-Pillay - Shop Rent Payment,35245.29,18,0.0,0.0,6344.15,Badal-Pillay,,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000822,2024-02-10,electricity chgs - sani-deshpande,electricity charges - Sani-Deshpande,13329.73,18,1199.67,1199.67,0.0,Sani-Deshpande,19VTROP7514Q1ZJ,receipt,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN000425,2025-02-24,Mitra and Sons - auditing services services invoice,Mitra and Sons - auditing services services invoice,20803.97,18,1872.36,1872.36,0.0,Mitra and Sons,33CWXMX6642P6ZY,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
